Reading CSV file...
Finished reading CSV file
RDMAPacket(opcode=6, dst_qp=615, seq_num=107169, time=Decimal('1732019162.333874')) 110766
RDMAPacket(opcode=6, dst_qp=634, seq_num=110767, time=Decimal('1732019162.339668')) 114107
RDMAPacket(opcode=6, dst_qp=644, seq_num=102029, time=Decimal('1732019162.340657')) 106397
RDMAPacket(opcode=6, dst_qp=583, seq_num=104342, time=Decimal('1732019162.341842')) 108453
RDMAPacket(opcode=6, dst_qp=588, seq_num=100230, time=Decimal('1732019162.342281')) 104341
RDMAPacket(opcode=6, dst_qp=587, seq_num=99202, time=Decimal('1732019162.342903')) 100743
RDMAPacket(opcode=6, dst_qp=639, seq_num=106398, time=Decimal('1732019162.352110')) 113629
RDMAPacket(opcode=6, dst_qp=579, seq_num=102800, time=Decimal('1732019162.355248')) 111023
RDMAPacket(opcode=6, dst_qp=568, seq_num=106398, time=Decimal('1732019162.359848')) 106654
RDMAPacket(opcode=6, dst_qp=627, seq_num=100744, time=Decimal('1732019162.366930')) 102285
RDMAPacket(opcode=6, dst_qp=585, seq_num=100487, time=Decimal('1732019162.369304')) 103313
RDMAPacket(opcode=6, dst_qp=582, seq_num=104342, time=Decimal('1732019162.371134')) 108710
RDMAPacket(opcode=6, dst_qp=613, seq_num=104085, time=Decimal('1732019162.372829')) 107425
RDMAPacket(opcode=6, dst_qp=598, seq_num=101001, time=Decimal('1732019162.379691')) 108967
RDMAPacket(opcode=6, dst_qp=638, seq_num=103057, time=Decimal('1732019162.383957')) 109738
RDMAPacket(opcode=6, dst_qp=614, seq_num=104599, time=Decimal('1732019162.389729')) 105112
RDMAPacket(opcode=7, dst_qp=603, seq_num=107498, time=Decimal('1732019162.389815')) 107939
RDMAPacket(opcode=6, dst_qp=628, seq_num=100230, time=Decimal('1732019162.390487')) 100513
RDMAPacket(opcode=6, dst_qp=588, seq_num=100487, time=Decimal('1732019162.393382')) 104598
RDMAPacket(opcode=6, dst_qp=582, seq_num=104599, time=Decimal('1732019162.408235')) 109224
RDMAPacket(opcode=6, dst_qp=633, seq_num=103314, time=Decimal('1732019162.408708')) 107682
RDMAPacket(opcode=7, dst_qp=635, seq_num=102954, time=Decimal('1732019162.410316')) 105626
RDMAPacket(opcode=6, dst_qp=594, seq_num=108968, time=Decimal('1732019162.412631')) 109224
RDMAPacket(opcode=6, dst_qp=586, seq_num=103828, time=Decimal('1732019162.414482')) 108710
RDMAPacket(opcode=6, dst_qp=644, seq_num=102543, time=Decimal('1732019162.416769')) 106654
RDMAPacket(opcode=6, dst_qp=606, seq_num=105627, time=Decimal('1732019162.418038')) 107967
RDMAPacket(opcode=6, dst_qp=627, seq_num=101001, time=Decimal('1732019162.422027')) 103056
RDMAPacket(opcode=6, dst_qp=634, seq_num=111024, time=Decimal('1732019162.430767')) 114621
RDMAPacket(opcode=6, dst_qp=577, seq_num=104342, time=Decimal('1732019162.431617')) 109224
RDMAPacket(opcode=6, dst_qp=614, seq_num=104856, time=Decimal('1732019162.432718')) 105369
RDMAPacket(opcode=6, dst_qp=600, seq_num=106655, time=Decimal('1732019162.439815')) 111537
RDMAPacket(opcode=6, dst_qp=587, seq_num=99716, time=Decimal('1732019162.443064')) 101257
RDMAPacket(opcode=6, dst_qp=594, seq_num=109225, time=Decimal('1732019162.443736')) 109738
RDMAPacket(opcode=7, dst_qp=577, seq_num=104612, time=Decimal('1732019162.446862')) 109481
RDMAPacket(opcode=6, dst_qp=579, seq_num=103314, time=Decimal('1732019162.447475')) 111537
RDMAPacket(opcode=6, dst_qp=588, seq_num=101001, time=Decimal('1732019162.448570')) 105112
RDMAPacket(opcode=6, dst_qp=624, seq_num=100487, time=Decimal('1732019162.450393')) 104084
RDMAPacket(opcode=6, dst_qp=638, seq_num=103314, time=Decimal('1732019162.451998')) 109995
RDMAPacket(opcode=6, dst_qp=598, seq_num=101515, time=Decimal('1732019162.453761')) 109481
RDMAPacket(opcode=6, dst_qp=615, seq_num=107683, time=Decimal('1732019162.454012')) 111280
RDMAPacket(opcode=6, dst_qp=568, seq_num=106655, time=Decimal('1732019162.454953')) 107168
RDMAPacket(opcode=6, dst_qp=585, seq_num=101001, time=Decimal('1732019162.460560')) 103570
RDMAPacket(opcode=6, dst_qp=587, seq_num=99973, time=Decimal('1732019162.462161')) 101514
RDMAPacket(opcode=6, dst_qp=613, seq_num=104342, time=Decimal('1732019162.463931')) 107682
RDMAPacket(opcode=6, dst_qp=601, seq_num=102543, time=Decimal('1732019162.470691')) 103056
RDMAPacket(opcode=6, dst_qp=627, seq_num=101772, time=Decimal('1732019162.477318')) 103313
RDMAPacket(opcode=6, dst_qp=594, seq_num=109482, time=Decimal('1732019162.479834')) 109995
RDMAPacket(opcode=6, dst_qp=578, seq_num=101772, time=Decimal('1732019162.493499')) 105626
RDMAPacket(opcode=6, dst_qp=637, seq_num=100744, time=Decimal('1732019162.493725')) 103570
RDMAPacket(opcode=6, dst_qp=583, seq_num=104856, time=Decimal('1732019162.498162')) 108710
RDMAPacket(opcode=6, dst_qp=635, seq_num=103057, time=Decimal('1732019162.502276')) 105883
RDMAPacket(opcode=6, dst_qp=568, seq_num=106912, time=Decimal('1732019162.504040')) 107682
RDMAPacket(opcode=6, dst_qp=587, seq_num=100487, time=Decimal('1732019162.505363')) 101771
RDMAPacket(opcode=6, dst_qp=644, seq_num=103314, time=Decimal('1732019162.514079')) 107168
RDMAPacket(opcode=6, dst_qp=588, seq_num=101515, time=Decimal('1732019162.522840')) 105369
RDMAPacket(opcode=6, dst_qp=577, seq_num=105113, time=Decimal('1732019162.524954')) 109738
RDMAPacket(opcode=6, dst_qp=639, seq_num=107169, time=Decimal('1732019162.527338')) 114878
RDMAPacket(opcode=6, dst_qp=614, seq_num=105370, time=Decimal('1732019162.527923')) 105626
RDMAPacket(opcode=6, dst_qp=606, seq_num=106141, time=Decimal('1732019162.535240')) 108967
RDMAPacket(opcode=6, dst_qp=633, seq_num=103828, time=Decimal('1732019162.536028')) 107939
RDMAPacket(opcode=6, dst_qp=637, seq_num=101001, time=Decimal('1732019162.537827')) 104084
RDMAPacket(opcode=6, dst_qp=583, seq_num=105113, time=Decimal('1732019162.538151')) 109481
RDMAPacket(opcode=6, dst_qp=586, seq_num=104599, time=Decimal('1732019162.540780')) 109224
RDMAPacket(opcode=6, dst_qp=634, seq_num=111538, time=Decimal('1732019162.542965')) 114878
RDMAPacket(opcode=6, dst_qp=582, seq_num=105113, time=Decimal('1732019162.548508')) 109481
RDMAPacket(opcode=6, dst_qp=580, seq_num=106141, time=Decimal('1732019162.549141')) 108196
RDMAPacket(opcode=7, dst_qp=628, seq_num=100752, time=Decimal('1732019162.550813')) 101771
RDMAPacket(opcode=6, dst_qp=600, seq_num=107169, time=Decimal('1732019162.554014')) 111794
RDMAPacket(opcode=6, dst_qp=598, seq_num=102029, time=Decimal('1732019162.554963')) 109995
RDMAPacket(opcode=6, dst_qp=579, seq_num=103828, time=Decimal('1732019162.558764')) 112051
RDMAPacket(opcode=6, dst_qp=567, seq_num=102029, time=Decimal('1732019162.568300')) 105626
RDMAPacket(opcode=6, dst_qp=587, seq_num=100744, time=Decimal('1732019162.569472')) 102028
RDMAPacket(opcode=6, dst_qp=639, seq_num=107426, time=Decimal('1732019162.571440')) 115392
RDMAPacket(opcode=6, dst_qp=628, seq_num=101001, time=Decimal('1732019162.572799')) 102028
RDMAPacket(opcode=6, dst_qp=624, seq_num=101001, time=Decimal('1732019162.578605')) 104625
RDMAPacket(opcode=6, dst_qp=588, seq_num=101772, time=Decimal('1732019162.580980')) 105626
RDMAPacket(opcode=6, dst_qp=594, seq_num=109996, time=Decimal('1732019162.581035')) 110509
RDMAPacket(opcode=6, dst_qp=638, seq_num=103828, time=Decimal('1732019162.581207')) 110766
RDMAPacket(opcode=6, dst_qp=603, seq_num=108454, time=Decimal('1732019162.582078')) 108967
RDMAPacket(opcode=6, dst_qp=601, seq_num=103571, time=Decimal('1732019162.585068')) 104084
RDMAPacket(opcode=6, dst_qp=568, seq_num=107169, time=Decimal('1732019162.587149')) 107939
RDMAPacket(opcode=6, dst_qp=634, seq_num=111795, time=Decimal('1732019162.588063')) 115135
RDMAPacket(opcode=6, dst_qp=644, seq_num=103571, time=Decimal('1732019162.589184')) 107425
RDMAPacket(opcode=6, dst_qp=580, seq_num=106398, time=Decimal('1732019162.589340')) 108710
RDMAPacket(opcode=6, dst_qp=613, seq_num=105370, time=Decimal('1732019162.589416')) 108453
RDMAPacket(opcode=6, dst_qp=636, seq_num=105370, time=Decimal('1732019162.591540')) 105626
RDMAPacket(opcode=7, dst_qp=627, seq_num=102301, time=Decimal('1732019162.596642')) 103827
RDMAPacket(opcode=7, dst_qp=578, seq_num=102856, time=Decimal('1732019162.600973')) 106140
RDMAPacket(opcode=6, dst_qp=585, seq_num=101515, time=Decimal('1732019162.602669')) 104084
RDMAPacket(opcode=6, dst_qp=633, seq_num=104085, time=Decimal('1732019162.608023')) 108453
RDMAPacket(opcode=6, dst_qp=567, seq_num=102286, time=Decimal('1732019162.608404')) 105883
RDMAPacket(opcode=6, dst_qp=614, seq_num=106141, time=Decimal('1732019162.609250')) 106397
RDMAPacket(opcode=6, dst_qp=582, seq_num=105370, time=Decimal('1732019162.615613')) 109738
RDMAPacket(opcode=6, dst_qp=634, seq_num=112052, time=Decimal('1732019162.620159')) 115392
RDMAPacket(opcode=6, dst_qp=606, seq_num=106398, time=Decimal('1732019162.620355')) 109481
RDMAPacket(opcode=6, dst_qp=635, seq_num=103828, time=Decimal('1732019162.622672')) 106654
RDMAPacket(opcode=6, dst_qp=639, seq_num=107683, time=Decimal('1732019162.625541')) 115649
